species,common_name,kingdom,phylum,class,order,family,genus,is_seed,candidate_source,candidate_confidence_score,inherited_from_rank,inherited_from_taxon,risk_preference,temporal_discount_rate,effort_price_elasticity,cooperation_propensity,inequity_sensitivity,punishment_propensity,tokenization_capacity,risk_preference_lower,temporal_discount_rate_lower,effort_price_elasticity_lower,cooperation_propensity_lower,inequity_sensitivity_lower,punishment_propensity_lower,tokenization_capacity_lower,risk_preference_upper,temporal_discount_rate_upper,effort_price_elasticity_upper,cooperation_propensity_upper,inequity_sensitivity_upper,punishment_propensity_upper,tokenization_capacity_upper,uncertainty_sd,provenance_type,source_model,calibration_applied,calibration_refs
Musca domestica,Housefly,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Musca,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Muscidae,1.251608,0.809016,-1.156717,0.453245,0.456578,0.424729,0.430636,0.985291,0.542699,-1.423034,0.186928,0.190261,0.158412,0.164319,1.517925,1.075333,-0.8904,0.719562,0.722895,0.691046,0.696953,0.135876,inherited_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
Mustela nivalis,Least weasel,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Mustelidae,1.060235,0.517759,-1.231362,0.482799,0.582282,0.438812,0.627816,0.841528,0.299052,-1.450069,0.264092,0.363575,0.220105,0.409109,1.278942,0.736466,-1.012655,0.701506,0.800989,0.657519,0.846523,0.111585,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Mycteroperca bonaci,Black grouper,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Mycteroperca,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Serranidae,1.132289,0.538889,-1.593785,0.304664,0.458452,0.331738,0.305198,0.91498,0.32158,-1.811094,0.087355,0.241143,0.114429,0.087889,1.349598,0.756198,-1.376476,0.521973,0.675761,0.549047,0.522507,0.110872,inherited_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
Myotis lucifugus,Little brown bat,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Vespertilionidae,0.967611,0.736017,-0.836702,0.687312,0.665143,0.542518,0.744861,0.714506,0.482912,-1.089807,0.434207,0.412038,0.289413,0.491756,1.220716,0.989122,-0.583597,0.940417,0.918248,0.795623,0.997966,0.129135,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Myrmecophaga tridactyla,Giant anteater,Animalia,Chordata,Mammalia,Pilosa,Myrmecophagidae,Myrmecophaga,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Myrmecophagidae,0.932985,0.428467,-1.08556,0.556262,0.633778,0.496439,0.676287,0.57551,0.070992,-1.443035,0.198787,0.276303,0.138964,0.318812,1.29046,0.785942,-0.728085,0.913737,0.991253,0.853914,1.0,0.182385,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Nasalis larvatus,Proboscis monkey,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Nasalis,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Cercopithecidae,0.852434,0.365545,-0.747007,0.825576,0.774231,0.636886,0.82309,0.641295,0.154406,-0.958146,0.614437,0.563092,0.425747,0.611951,1.063573,0.576684,-0.535868,1.0,0.98537,0.848025,1.0,0.107724,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022
Nasonia vitripennis,Jewel wasp,Animalia,Arthropoda,Insecta,Hymenoptera,Pteromalidae,Nasonia,false,assistant_curated_candidate_bank_v2,0.956,family,Pteromalidae,1.209138,0.872307,-1.020014,0.400403,0.465659,0.336005,0.367793,0.935144,0.598313,-1.294008,0.126409,0.191665,0.062011,0.093799,1.483132,1.146301,-0.74602,0.674397,0.739653,0.609999,0.641787,0.139793,inherited_taxonomy,taxon_aggregate_v1,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017
Nasua nasua,South American coati,Animalia,Chordata,Mammalia,Carnivora,Procyonidae,Nasua,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Procyonidae,0.917603,0.431594,-0.943038,0.650616,0.65717,0.529097,0.714971,0.558751,0.072742,-1.30189,0.291764,0.298318,0.170245,0.356119,1.276455,0.790446,-0.584186,1.0,1.0,0.887949,1.0,0.183088,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Neolamprologus pulcher,Daffodil cichlid,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Neolamprologus,false,assistant_curated_candidate_bank_v2,0.956,family,Cichlidae,0.947045,0.605513,-1.001274,0.592476,0.588581,0.493963,0.47338,0.753381,0.411849,-1.194938,0.398812,0.394917,0.300299,0.279716,1.140709,0.799177,-0.80761,0.78614,0.782245,0.687627,0.667044,0.098808,inherited_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
Neophocaena phocaenoides,Indo-Pacific finless porpoise,Animalia,Chordata,Mammalia,Cetacea,Phocoenidae,Neophocaena,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Phocoenidae,0.962998,0.344973,-1.296322,0.441797,0.470981,0.37306,0.512781,0.694145,0.07612,-1.565175,0.172944,0.202128,0.104207,0.243928,1.231851,0.613826,-1.027469,0.71065,0.739834,0.641913,0.781634,0.13717,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Nestor notabilis,Kea,Animalia,Chordata,Aves,Psittaciformes,Strigopidae,Nestor,true,seed_species,0.879,family,Strigopidae,0.939864,0.454587,-0.713749,0.809733,0.758269,0.650149,0.854913,0.648508,0.163231,-1.005105,0.518377,0.466913,0.358793,0.563557,1.23122,0.745943,-0.422393,1.0,1.0,0.941505,1.0,0.148651,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Nezara viridula,Southern green stink bug,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Nezara,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Pentatomidae,1.173228,0.738453,-1.18571,0.415287,0.472756,0.403764,0.391877,0.922905,0.48813,-1.436033,0.164964,0.222433,0.153441,0.141554,1.423551,0.988776,-0.935387,0.66561,0.723079,0.654087,0.6422,0.127716,inherited_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
Nicrophorus vespilloides,Burying beetle,Animalia,Arthropoda,Insecta,Coleoptera,Silphidae,Nicrophorus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Silphidae,0.943453,0.932756,-0.573597,0.735671,0.698248,0.59745,0.557357,0.651997,0.6413,-0.865053,0.444215,0.406792,0.305994,0.265901,1.234909,1.224212,-0.282141,1.0,0.989704,0.888906,0.848813,0.148702,inherited_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
Noctilio leporinus,Greater bulldog bat,Animalia,Chordata,Mammalia,Chiroptera,Noctilionidae,Noctilio,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Noctilionidae,0.966556,0.720673,-1.017784,0.658248,0.637592,0.528141,0.741748,0.663428,0.417545,-1.320912,0.35512,0.334464,0.225013,0.43862,1.269684,1.023801,-0.714656,0.961376,0.94072,0.831269,1.0,0.154657,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Nomascus leucogenys,Northern white-cheeked gibbon,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Nomascus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Hylobatidae,0.881121,0.395015,-0.769755,0.800826,0.763503,0.617627,0.810421,0.607926,0.12182,-1.04295,0.527631,0.490308,0.344432,0.537226,1.154316,0.66821,-0.49656,1.0,1.0,0.890822,1.0,0.139385,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022
Notemigonus crysoleucas,Golden shiner,Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Notemigonus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Leuciscidae,0.879086,0.587193,-0.909035,0.715228,0.669199,0.572998,0.551526,0.622361,0.330468,-1.16576,0.458503,0.412474,0.316273,0.294801,1.135811,0.843918,-0.65231,0.971953,0.925924,0.829723,0.808251,0.130982,inherited_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
Nucifraga caryocatactes,Spotted nutcracker,Animalia,Chordata,Aves,Passeriformes,Corvidae,Nucifraga,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Corvidae,1.00027,0.501124,-0.840156,0.724175,0.700966,0.592321,0.797778,0.80586,0.306714,-1.034566,0.529765,0.506556,0.397911,0.603368,1.19468,0.695534,-0.645746,0.918585,0.895376,0.786731,0.992188,0.099189,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|corvid_token_tasks_2019
Numenius arquata,Eurasian curlew,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Scolopacidae,0.908233,0.506644,-0.977456,0.703476,0.653008,0.577446,0.801179,0.663774,0.262185,-1.221915,0.459017,0.408549,0.332987,0.55672,1.152692,0.751103,-0.732997,0.947935,0.897467,0.821905,1.0,0.124724,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Numida meleagris,Helmeted guineafowl,Animalia,Chordata,Aves,Galliformes,Numididae,Numida,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Numididae,0.867636,0.450305,-0.798714,0.780441,0.738493,0.631604,0.838344,0.593214,0.175883,-1.073136,0.506019,0.464071,0.357182,0.563922,1.142058,0.724727,-0.524292,1.0,1.0,0.906026,1.0,0.140011,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Nycticorax nycticorax,Black-crowned night heron,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Nycticorax,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Ardeidae,1.035653,0.514101,-1.149961,0.338938,0.438255,0.33838,0.514252,0.810239,0.288687,-1.375375,0.113524,0.212841,0.112966,0.288838,1.261067,0.739515,-0.924547,0.564352,0.663669,0.563794,0.739666,0.115007,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Nymphicus hollandicus,Cockatiel,Animalia,Chordata,Aves,Psittaciformes,Cacatuidae,Nymphicus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Cacatuidae,0.928881,0.496128,-0.914843,0.769261,0.683572,0.612953,0.836769,0.690872,0.258119,-1.152852,0.531252,0.445563,0.374944,0.59876,1.16689,0.734137,-0.676834,1.0,0.921581,0.850962,1.0,0.121433,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Ochotona princeps,American pika,Animalia,Chordata,Mammalia,Lagomorpha,Ochotonidae,Ochotona,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Ochotonidae,0.988601,0.485305,-1.077406,0.457997,0.485176,0.383153,0.522519,0.665089,0.161793,-1.400918,0.134485,0.161664,0.059641,0.199007,1.312113,0.808817,-0.753894,0.781509,0.808688,0.706665,0.846031,0.165057,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Octopus vulgaris,Common octopus,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,true,seed_species,0.879,family,Octopodidae,1.143881,0.610028,-1.454423,0.398358,0.525501,0.406799,0.607273,0.847505,0.313652,-1.750799,0.101982,0.229125,0.110423,0.310897,1.440257,0.906404,-1.158047,0.694734,0.821877,0.703175,0.903649,0.151212,inherited_taxonomy,taxon_aggregate_v1,false,
Odobenus rosmarus,Walrus,Animalia,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Odobenidae,0.781453,0.305057,-0.980277,0.82547,0.748561,0.641448,0.849617,0.51515,0.038754,-1.24658,0.559167,0.482258,0.375145,0.583314,1.047756,0.57136,-0.713974,1.0,1.0,0.907751,1.0,0.135869,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Odocoileus virginianus,White-tailed deer,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,false,curated_candidate_bank_v1,0.879,family,Cervidae,0.950084,0.417323,-1.031953,0.597969,0.633016,0.48546,0.648312,0.742794,0.210033,-1.239243,0.390679,0.425726,0.27817,0.441022,1.157374,0.624613,-0.824663,0.805259,0.840306,0.69275,0.855602,0.10576,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Odontomachus bauri,Trap-jaw ant,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Odontomachus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Formicidae,0.863987,0.850214,-0.362514,0.882166,0.750067,0.639214,0.65947,0.667742,0.653969,-0.558759,0.685921,0.553822,0.442969,0.463225,1.060232,1.046459,-0.166269,1.0,0.946312,0.835459,0.855715,0.100125,inherited_taxonomy,taxon_aggregate_v1,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017
Oecophylla smaragdina,Asian weaver ant,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Oecophylla,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Formicidae,0.863987,0.850214,-0.362514,0.882166,0.750067,0.639214,0.65947,0.667742,0.653969,-0.558759,0.685921,0.553822,0.442969,0.463225,1.060232,1.046459,-0.166269,1.0,0.946312,0.835459,0.855715,0.100125,inherited_taxonomy,taxon_aggregate_v1,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017
Okapia johnstoni,Okapi,Animalia,Chordata,Mammalia,Artiodactyla,Giraffidae,Okapia,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Giraffidae,0.988485,0.309055,-1.194465,0.573727,0.649266,0.487405,0.677375,0.744824,0.065394,-1.438126,0.330066,0.405605,0.243744,0.433714,1.232146,0.552716,-0.950804,0.817388,0.892927,0.731066,0.921036,0.124317,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Oncorhynchus kisutch,Coho salmon,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Salmonidae,0.939912,0.501222,-1.169949,0.419127,0.499882,0.388453,0.361549,0.739271,0.300581,-1.37059,0.218486,0.299241,0.187812,0.160908,1.140553,0.701863,-0.969308,0.619768,0.700523,0.589094,0.56219,0.102368,inherited_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
Oncorhynchus mykiss,Rainbow trout,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,false,curated_candidate_bank_v1,0.956,family,Salmonidae,0.939912,0.501222,-1.169949,0.419127,0.499882,0.388453,0.361549,0.739271,0.300581,-1.37059,0.218486,0.299241,0.187812,0.160908,1.140553,0.701863,-0.969308,0.619768,0.700523,0.589094,0.56219,0.102368,inherited_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
Oncorhynchus tshawytscha,Chinook salmon,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Salmonidae,0.939912,0.501222,-1.169949,0.419127,0.499882,0.388453,0.361549,0.739271,0.300581,-1.37059,0.218486,0.299241,0.187812,0.160908,1.140553,0.701863,-0.969308,0.619768,0.700523,0.589094,0.56219,0.102368,inherited_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
Ondatra zibethicus,Muskrat,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Ondatra,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Cricetidae,0.957991,0.587257,-1.022479,0.656581,0.647509,0.528703,0.737519,0.698222,0.327488,-1.282248,0.396812,0.38774,0.268934,0.47775,1.21776,0.847026,-0.76271,0.91635,0.907278,0.788472,0.997288,0.132535,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Onthophagus taurus,Bull-headed dung beetle,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Scarabaeidae,1.193773,0.776127,-1.18917,0.351197,0.491349,0.367244,0.329129,0.975719,0.558073,-1.407224,0.133143,0.273295,0.14919,0.111075,1.411827,0.994181,-0.971116,0.569251,0.709403,0.585298,0.547183,0.111252,inherited_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
Orcinus orca,Killer whale,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Orcinus,false,assistant_curated_candidate_bank_v2,0.956,family,Delphinidae,0.798425,0.309014,-0.919453,0.863461,0.77008,0.665925,0.873987,0.595628,0.106217,-1.12225,0.660664,0.567283,0.463128,0.67119,1.001222,0.511811,-0.716656,1.0,0.972877,0.868722,1.0,0.103468,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Oriolus oriolus,Eurasian golden oriole,Animalia,Chordata,Aves,Passeriformes,Oriolidae,Oriolus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Oriolidae,0.919362,0.453345,-0.860489,0.447978,0.525654,0.409674,0.581486,0.607171,0.141154,-1.17268,0.135787,0.213463,0.097483,0.269295,1.231553,0.765536,-0.548298,0.760169,0.837845,0.721865,0.893677,0.159281,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Ornithorhynchus anatinus,Platypus,Animalia,Chordata,Mammalia,Monotremata,Ornithorhynchidae,Ornithorhynchus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Ornithorhynchidae,0.939392,0.449069,-1.081349,0.584963,0.641947,0.50915,0.694345,0.485544,0.0,-1.535197,0.131115,0.188099,0.055302,0.240497,1.39324,0.902917,-0.627501,1.0,1.0,0.962998,1.0,0.231555,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Orycteropus afer,Aardvark,Animalia,Chordata,Mammalia,Tubulidentata,Orycteropodidae,Orycteropus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Orycteropodidae,0.934028,0.437935,-1.102671,0.578139,0.642807,0.507507,0.690442,0.480633,0.0,-1.556066,0.124744,0.189412,0.054112,0.237047,1.387423,0.89133,-0.649276,1.0,1.0,0.960902,1.0,0.231324,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Oryctolagus cuniculus,European rabbit,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Leporidae,1.003611,0.52931,-1.12978,0.527365,0.555426,0.435586,0.606171,0.750789,0.276488,-1.382602,0.274543,0.302604,0.182764,0.353349,1.256433,0.782132,-0.876958,0.780187,0.808248,0.688408,0.858993,0.128991,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Osmia lignaria,Blue orchard bee,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Megachilidae,1.05218,0.759737,-0.9118,0.422749,0.512076,0.380565,0.400202,0.635215,0.342772,-1.328765,0.005784,0.095111,0.0,0.0,1.469145,1.176702,-0.494835,0.839714,0.929041,0.79753,0.817167,0.212737,inherited_taxonomy,taxon_aggregate_v1,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017
Otocyon megalotis,Bat-eared fox,Animalia,Chordata,Mammalia,Carnivora,Canidae,Otocyon,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Canidae,0.98014,0.468651,-0.996704,0.66225,0.673473,0.534671,0.720341,0.783325,0.271836,-1.193519,0.465435,0.476658,0.337856,0.523526,1.176955,0.665466,-0.799889,0.859065,0.870288,0.731486,0.917156,0.100416,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Ovis canadensis,Bighorn sheep,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Bovidae,0.818482,0.308923,-0.903689,0.816727,0.768057,0.636411,0.832505,0.614916,0.105357,-1.107255,0.613161,0.564491,0.432845,0.628939,1.022048,0.512489,-0.700123,1.0,0.971623,0.839977,1.0,0.10386,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Pagrus major,Red seabream,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Pagrus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Sparidae,1.027821,0.503324,-1.327191,0.476958,0.548905,0.439631,0.414211,0.761132,0.236635,-1.59388,0.210269,0.282216,0.172942,0.147522,1.29451,0.770013,-1.060502,0.743647,0.815594,0.70632,0.6809,0.136066,inherited_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
Pan paniscus,Bonobo,Animalia,Chordata,Mammalia,Primates,Hominidae,Pan,true,seed_species,0.956,family,Hominidae,0.891998,0.31783,-0.847384,0.754622,0.751413,0.621541,0.773502,0.680884,0.106716,-1.058498,0.543508,0.540299,0.410427,0.562388,1.103112,0.528944,-0.63627,0.965736,0.962527,0.832655,0.984616,0.107711,inherited_taxonomy,taxon_aggregate_v1,true,hominid_punishment_games_2020|mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022
