entity_kind,entity_id,species,common_name,class,family,is_seed,candidate_confidence_score,provenance_type,source_model,taxonomy_source,evidence_sources,source_citations,extraction_notes,ai_rationale_hash,prior_signature,calibration_applied,calibration_refs,generated_at
species,sp_a601cf778c,Lutra lutra,Eurasian otter,Mammalia,Mustelidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Lutra_lutra | https://en.wikipedia.org/w/index.php?search=Lutra%20lutra|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,c6e234887ffb9c5677933d8c0c7897483f16b598cca7f874f5191c3872423c45,9d1bffe2d8d0d864b6725cedf355e44f3db3f3daf3a93a0933b65ae8db8a8a14,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_cade12dbaf,Lycaon pictus,African wild dog,Mammalia,Canidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Lycaon_pictus | https://en.wikipedia.org/w/index.php?search=Lycaon%20pictus|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,f3e6808c45aee11ae761aad7dd1789a39f996034aac4740bb3b02496b2a4d0ef,ac7098bf0d1fab1cfe6793d396f3eafed8c259ff5b8a6629b2496dc2ebc5e34f,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_226855e427,Lynx lynx,Eurasian lynx,Mammalia,Felidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Lynx_lynx | https://en.wikipedia.org/w/index.php?search=Lynx%20lynx|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,95ebb2a5b56712348f18902f3bd9b89bd1bce826cfdc2f956107d63c76d18894,172605037ce6e90076dcfe742495f041ba05e76741f96f93aa0d3c284981e94d,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_b556b92201,Lynx rufus,Bobcat,Mammalia,Felidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Lynx_rufus | https://en.wikipedia.org/w/index.php?search=Lynx%20rufus|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,a3b7686f299efa5e1f8f209dd7a69c5d4a42e2a3a802901aad351e5eea4e8be7,dcce63272bed6b96ae5f21b7d6296fb665bf310e9c3d800db4f3966b21af1004,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_ddbe12c84d,Macaca mulatta,Rhesus macaque,Mammalia,Cercopithecidae,true,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2|seed_species,auto_clade_profile_v2|mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022|seed_species_curation,Mammal clade profile: social exchange and fairness paradigms prioritized.,078595bc88dd9ef2de198111a661718ac5b051d2d7b122fd5a4ebd47917a5a80,6c9e47ea055b980c8e7ae07223c942af5181b03dd9b0b15641ad2a2de8dbe588,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022,2026-03-19T19:37:14Z
species,sp_98a25c9e0c,Macropus giganteus,Eastern gray kangaroo,Mammalia,Macropodidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Macropus_giganteus | https://en.wikipedia.org/w/index.php?search=Macropus%20giganteus|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,e00cb1ae7f011150468e8cc3db01b00c9ea3faf1923ed7c1ef5ba0c816151719,b1105e89058eedea09afe9479ee0747bacef5ec45a8ab4a3c565a0f1c5d436dd,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_de3fceb1c3,Macropus rufus,Red kangaroo,Mammalia,Macropodidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Macropus_rufus | https://en.wikipedia.org/w/index.php?search=Macropus%20rufus|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,9328189dfab81c55887e7f6314c22379e4764939d3c291ab8e0cd09434cbaf3c,6ec5a7b1d2ac70ce74c7d19bef3f1b35ec5ad2046edc460689a72111337e7a4a,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_0c405075ff,Magicicada septendecim,Periodical cicada,Insecta,Cicadidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Magicicada_septendecim | https://en.wikipedia.org/w/index.php?search=Magicicada%20septendecim|insect_collective_action_meta_2020|insect_foraging_risk_2017,Insect clade profile: collective action and foraging-risk paradigms prioritized.,eee0ade4d9cdfc846eface0c3c62058f364181c585757cbe4ab91ee339044ceb,af96428eae3b6d7175570012fd07f1d634ac9a2c90974f9175e4706410ad42b7,true,insect_collective_action_meta_2020|insect_foraging_risk_2017,2026-03-19T19:37:14Z
species,sp_c786fc6a86,Makaira nigricans,Atlantic blue marlin,Actinopterygii,Istiophoridae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Makaira_nigricans | https://en.wikipedia.org/w/index.php?search=Makaira%20nigricans|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,ac006beb004a5a15776e547fc90b59a4e49f096770dd4c0909dbf19d77dc371a,b6f787b5dbd9806305aa4f3bd91c1ed18d0d6c2133b55b99e0e6ef0e34521f0e,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_a3d51f70be,Mandrillus sphinx,Mandrill,Mammalia,Cercopithecidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Mandrillus_sphinx | https://en.wikipedia.org/w/index.php?search=Mandrillus%20sphinx|mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022,Mammal clade profile: social exchange and fairness paradigms prioritized.,9d91ce1cd20969593b5b8ae14e5b43f11beb98dfc16d544ca433f61a24c4beac,3f5f29c2279e48eb2f754aeb1e8fde7339562af72a8f2144ff38ac2042340bce,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022,2026-03-19T19:37:14Z
species,sp_398765b739,Manduca sexta,Tobacco hornworm moth,Insecta,Sphingidae,false,0.879,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,auto_clade_profile_v2|curated_candidate_bank_v1|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|hawk_moth_behavior_2017|insect_collective_action_meta_2020|insect_foraging_risk_2017,Insect clade profile: collective action and foraging-risk paradigms prioritized.,5b17fc687c122696471e781cbad92438b9682a9383e8e902a088adefeb1f5b46,dbad9eaec1897ef7ce8d62f5bd933c9c92ea60961d1c0a68b244d7384ef3bd01,true,insect_collective_action_meta_2020|insect_foraging_risk_2017,2026-03-19T19:37:14Z
species,sp_bb714a764d,Manis javanica,Sunda pangolin,Mammalia,Manidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Manis_javanica | https://en.wikipedia.org/w/index.php?search=Manis%20javanica|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,d91097a004f4d1eaa0ab0e1e54c0d64289410104f33f016175ba9cdcc400ccaa,51a1f1666dacd2d4fe9fab17a26cb582caa7ae306d37e06363588e32f437bbc1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_1869bc16c9,Marmota monax,Groundhog,Mammalia,Sciuridae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Marmota_monax | https://en.wikipedia.org/w/index.php?search=Marmota%20monax|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,9ac373e4566349679a3e9759517ac4268facccc8ddc092bea2a106b7bbe0d45e,fa9a9af35d26cf3eb84aec45183742c22320c2f151f9a472096544bb465f8d77,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_3b7850ba1c,Martes martes,European pine marten,Mammalia,Mustelidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Martes_martes | https://en.wikipedia.org/w/index.php?search=Martes%20martes|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,68a1297083b8ee9717dfe3b8bd90d77c9696464f9a4057810dcd2c3cb008b294,33d5c5fc55697426a62685a2348bd6f1438142d5c51ccba9ab0820d1aa7651aa,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_f615a7ee01,Megaptera novaeangliae,Humpback whale,Mammalia,Balaenopteridae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Megaptera_novaeangliae | https://en.wikipedia.org/w/index.php?search=Megaptera%20novaeangliae|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,86f6fa5f2ad1f9ba26f616c311511608e708907a3e29172dde83f0d95a94bfbc,b0bb741e55b45c9981395399501f3c34f1a6d8b07fd24e4d8d0781cead4265c0,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_6b55f0aab6,Melanerpes carolinus,Red-bellied woodpecker,Aves,Picidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Melanerpes_carolinus | https://en.wikipedia.org/w/index.php?search=Melanerpes%20carolinus,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,72d7c61a338b206e4791bba64f9b1ec54ac5d587eb83e11b6df6472a2a48ed8b,962ed990b4208a51b7f3c106824993d7414dadb714bf5f662eecb9197266a137,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_53c282f0ce,Meleagris gallopavo,Wild turkey,Aves,Phasianidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Meleagris_gallopavo | https://en.wikipedia.org/w/index.php?search=Meleagris%20gallopavo,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,53aa5aad1977290aded208e8c84cce961b1b3e08fa24e344e927209b0d9cb8a6,f62634b2647ad548ef71ffcb954d3d776c17907e8c05deeccd1ba953d07dbde7,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_9427177dd1,Meles meles,European badger,Mammalia,Mustelidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Meles_meles | https://en.wikipedia.org/w/index.php?search=Meles%20meles|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,1f003638e26dbab5e5adde55f3da4cdbb65a8eddfa350eeb86c6ba25c03638e3,e9ea5280fa28cc659b592559b042c78cc66708b6250c71a4afadce2f8285bb47,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_81c6c6afa5,Mellivora capensis,Honey badger,Mammalia,Mustelidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Mellivora_capensis | https://en.wikipedia.org/w/index.php?search=Mellivora%20capensis|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,465184419ff629bddb19900f9d4999ae515914a2b8622281faaab08181e92024,b47e5571431c217afbd091c5d2edb917cddf2a6a1c352c6bb020f2f71b098969,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_d3054e9fbf,Melopsittacus undulatus,Budgerigar,Aves,Psittaculidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Melopsittacus_undulatus | https://en.wikipedia.org/w/index.php?search=Melopsittacus%20undulatus,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,b4bfe00e24e6630efd6dcc30eedbea70a0994a90cbfab6fa3d8ee410f36ae7d1,656513adae161c870403a2f3665c18d7df92e4f62500430a55fb26dac874f8e6,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_27601faed2,Menura novaehollandiae,Superb lyrebird,Aves,Menuridae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Menura_novaehollandiae | https://en.wikipedia.org/w/index.php?search=Menura%20novaehollandiae,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,3feff57ead477e695b473e38d44df5359f12281f51c5f096da8dddac96a25526,0d22f4897ee4640f94058c9ffd1f124457d4e0e80df26819bcbe4de8a7f3d0d1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_10a2436b1e,Mergus merganser,Common merganser,Aves,Anatidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Mergus_merganser | https://en.wikipedia.org/w/index.php?search=Mergus%20merganser,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,96b2958230bde176fb3c8bc2cde517b49df5a335893b6ab688653c692038610c,14f6daac5af1434c13dcb56ff22702aecd0651fb67d040eccb193b5a88cdd086,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_c0654019a8,Micropterus salmoides,Largemouth bass,Actinopterygii,Centrarchidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Micropterus_salmoides | https://en.wikipedia.org/w/index.php?search=Micropterus%20salmoides|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,78d85eb69aa486af2756e908ddf128b907d8d05cc0369b9e721cfb979adfd29e,f9f266c2f92cf0c9b98d806b41ea03cd2e1ff1a25609c08ac8c8a49de657f19f,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_33468b6faa,Microtus ochrogaster,Prairie vole,Mammalia,Cricetidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Microtus_ochrogaster | https://en.wikipedia.org/w/index.php?search=Microtus%20ochrogaster|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,5a75f0981daae4e9986a82d9b61586c55614cb5e16d6ff8c7a9dfed6bd47c2de,0d17c0d00d7497a3d37f65180d9ab1669c2eea0c285ce42caa15efb46300c79f,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_68f8c6598e,Milvus milvus,Red kite,Aves,Accipitridae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Milvus_milvus | https://en.wikipedia.org/w/index.php?search=Milvus%20milvus,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,488f37bf4f15500a9501b45fe1b1a4a9ce5204b6b51e189d7a6ac19cb156ed94,e37c2a0520a74ee1f61c200c2b234502f9eefb247f4be2ee4825b945b1bf1812,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_605cf3c725,Mimus polyglottos,Northern mockingbird,Aves,Mimidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Mimus_polyglottos | https://en.wikipedia.org/w/index.php?search=Mimus%20polyglottos,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,ea1f2ceb2e258f7511e03b81cda96148d8be34fea3044b421265a33c82d7d38e,6745e4424282a04c2b9c982b3ba3cfa4c3e1a6ea26d07ffc76d2bab844bc5275,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_21bd553211,Miniopterus schreibersii,Common bent-wing bat,Mammalia,Miniopteridae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Miniopterus_schreibersii | https://en.wikipedia.org/w/index.php?search=Miniopterus%20schreibersii|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,79b7dc9feec30ec92577dd2f2aa72cb1f145aba91d4071ee108df4ea1f934e0f,c61b48640ae41ada60e86b023ec9b71adbaa6642b5abf173b5255d5072ae16c0,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
